return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,customer_id,order_date,product_name,category
RET-000312,5059,635,2012-08-12,defective,1,9474.09,24778,2012-07-24,SaigonFlex UC-00,Streetwear
RET-000313,5090,1974,2012-08-08,wrong_size,4,2461.47,117035,2012-07-25,UrbanVN RP-49,Outdoor
RET-000314,5090,1975,2012-08-17,changed_mind,2,1329.33,117035,2012-07-25,UrbanVN RP-50,Outdoor
RET-000316,5156,400,2012-08-12,wrong_size,2,17798.8,123845,2012-07-25,SaigonFlex UM-05,Streetwear
RET-000318,5165,550,2012-08-01,wrong_size,2,8920.46,108266,2012-07-24,SaigonFlex UC-15,Streetwear
RET-000319,5168,1081,2012-08-13,changed_mind,1,2764.72,108338,2012-07-25,MekongFit RP-27,Outdoor
RET-000320,5168,2327,2012-08-03,late_delivery,3,20539.82,108338,2012-07-25,VietMotion UE-01,Streetwear
RET-000321,5202,1934,2012-08-18,not_as_described,6,8823.87,139545,2012-07-25,UrbanVN RP-09,Outdoor
RET-000322,5202,1935,2012-08-18,defective,1,1378.08,139545,2012-07-25,UrbanVN RP-10,Outdoor
RET-000323,5214,1963,2012-08-20,wrong_size,7,11791.05,135087,2012-07-28,UrbanVN RP-38,Outdoor
RET-000324,5218,952,2012-08-05,late_delivery,1,3077.59,137142,2012-07-25,HanoiStreet UC-15,Streetwear
RET-000325,5241,725,2012-08-09,not_as_described,2,2632.16,153578,2012-07-25,HanoiStreet RP-13,Outdoor
RET-000326,5241,726,2012-08-02,wrong_size,1,1295.94,153578,2012-07-25,HanoiStreet RP-14,Outdoor
RET-000327,5245,1057,2012-08-19,wrong_size,1,1401.11,59286,2012-07-25,MekongFit RP-03,Outdoor
RET-000328,5245,1058,2012-08-20,changed_mind,2,3094.99,59286,2012-07-25,MekongFit RP-04,Outdoor
RET-000329,5249,966,2012-08-11,not_as_described,2,9995.73,59980,2012-07-26,HanoiStreet UC-29,Streetwear
RET-000330,5253,2053,2012-08-22,wrong_size,2,7907.13,56239,2012-07-29,UrbanVN UE-13,Streetwear
RET-000331,5293,1962,2012-08-20,wrong_size,5,8216.82,48406,2012-07-27,UrbanVN RP-37,Outdoor
RET-000332,5294,1963,2012-08-07,changed_mind,1,1714.63,48406,2012-07-29,UrbanVN RP-38,Outdoor
RET-000334,5316,786,2012-08-05,wrong_size,1,604.16,51905,2012-07-26,HanoiStreet RP-74,Outdoor
RET-000335,5331,2331,2012-08-15,changed_mind,5,36619.19,18046,2012-07-25,VietMotion UE-05,Streetwear
RET-000336,5335,915,2012-08-17,defective,4,23751.77,71828,2012-07-26,HanoiStreet UE-24,Streetwear
RET-000337,5344,514,2012-08-15,changed_mind,2,10790.76,77828,2012-07-25,SaigonFlex UE-02,Streetwear
RET-000338,5362,2400,2012-08-13,defective,6,6202.16,35440,2012-07-27,VietMotion YY-09,GenZ
RET-000339,5388,1891,2012-08-10,not_as_described,5,38320.09,103398,2012-07-28,BambooCraft UC-10,Streetwear
RET-000340,5396,635,2012-08-13,defective,3,27682.86,89742,2012-07-28,SaigonFlex UC-00,Streetwear
RET-000341,5452,785,2012-08-24,wrong_size,1,668.31,93659,2012-07-29,HanoiStreet RP-73,Outdoor
RET-000342,5452,786,2012-08-22,late_delivery,1,690.83,93659,2012-07-29,HanoiStreet RP-74,Outdoor
RET-000343,5460,1001,2012-08-10,wrong_size,1,4655.42,131909,2012-07-25,HanoiStreet YY-02,GenZ
RET-000344,5479,36,2012-08-19,wrong_size,2,10940.52,107410,2012-07-27,DragonWear MA-36,Casual
RET-000345,5507,1943,2012-08-17,changed_mind,2,2668.56,138080,2012-07-26,UrbanVN RP-18,Outdoor
RET-000348,5546,1974,2012-08-01,changed_mind,1,652.33,136842,2012-07-25,UrbanVN RP-49,Outdoor
RET-000349,5631,826,2012-08-06,changed_mind,8,86776.74,44862,2012-07-30,HanoiStreet UM-10,Streetwear
RET-000350,5634,1298,2012-08-15,not_as_described,7,30932.62,67476,2012-07-26,VietMode MA-34,Casual
RET-000351,5637,1926,2012-08-13,not_as_described,5,5180.3,38012,2012-07-30,UrbanVN RP-01,Outdoor
RET-000352,5637,1927,2012-08-14,defective,1,1074.44,38012,2012-07-30,UrbanVN RP-02,Outdoor
RET-000353,5643,606,2012-08-12,not_as_described,4,13988.61,60386,2012-07-29,SaigonFlex UC-71,Streetwear
RET-000354,5686,2046,2012-08-14,defective,1,4702.9,18477,2012-07-26,UrbanVN UE-06,Streetwear
RET-000355,5694,757,2012-08-10,wrong_size,4,3474.94,19445,2012-07-29,HanoiStreet RP-45,Outdoor
RET-000356,5694,758,2012-08-17,changed_mind,4,3100.71,19445,2012-07-29,HanoiStreet RP-46,Outdoor
RET-000357,5697,1114,2012-08-06,changed_mind,1,1953.68,70854,2012-07-30,MekongFit RS-02,Outdoor
RET-000358,5707,729,2012-08-06,wrong_size,2,6713.7,75825,2012-07-27,HanoiStreet RP-17,Outdoor
RET-000359,5718,767,2012-08-19,changed_mind,5,5571.7,25753,2012-07-27,HanoiStreet RP-55,Outdoor
RET-000361,5765,93,2012-08-09,not_as_described,4,46022.07,105283,2012-07-30,DragonWear UM-20,Streetwear
RET-000362,5786,2012,2012-08-23,wrong_size,1,3977.18,119273,2012-07-27,UrbanVN UR-15,Streetwear
RET-000367,5945,484,2012-08-19,defective,2,26821.78,40680,2012-07-27,SaigonFlex UM-89,Streetwear
RET-000368,5974,1903,2012-08-11,not_as_described,7,58313.14,50005,2012-07-31,BambooCraft UC-22,Streetwear
RET-000371,6032,992,2012-08-24,changed_mind,2,6096.02,33397,2012-07-29,HanoiStreet UC-55,Streetwear
RET-000372,6046,414,2012-08-13,late_delivery,1,5728.8,91459,2012-07-31,SaigonFlex UM-19,Streetwear
RET-000374,6077,981,2012-08-15,wrong_size,4,7579.95,107583,2012-07-27,HanoiStreet UC-44,Streetwear
RET-000375,6095,733,2012-08-16,defective,2,8094.19,143503,2012-07-29,HanoiStreet RP-21,Outdoor
RET-000376,6096,681,2012-08-07,late_delivery,1,7990.72,144277,2012-07-28,SaigonFlex UC-46,Streetwear
RET-000377,6097,550,2012-08-24,late_delivery,2,9591.76,145545,2012-07-29,SaigonFlex UC-15,Streetwear
RET-000378,6116,725,2012-08-10,wrong_size,6,7537.48,133452,2012-07-28,HanoiStreet RP-13,Outdoor
RET-000379,6116,726,2012-08-21,wrong_size,1,1281.21,133452,2012-07-28,HanoiStreet RP-14,Outdoor
RET-000380,6119,733,2012-08-12,defective,1,3944.33,133745,2012-07-31,HanoiStreet RP-21,Outdoor
RET-000381,6119,734,2012-08-22,wrong_size,1,3707.99,133745,2012-07-31,HanoiStreet RP-22,Outdoor
RET-000383,6154,769,2012-08-17,late_delivery,3,9906.52,40218,2012-08-02,HanoiStreet RP-57,Outdoor
RET-000384,6154,770,2012-08-28,late_delivery,2,5908.7,40218,2012-08-02,HanoiStreet RP-58,Outdoor
RET-000385,6157,725,2012-08-09,wrong_size,1,1186.22,40364,2012-07-30,HanoiStreet RP-13,Outdoor
RET-000386,6233,574,2012-08-21,not_as_described,3,29252.28,7478,2012-08-01,SaigonFlex UC-39,Streetwear
RET-000387,6236,596,2012-08-10,wrong_size,4,33621.14,3685,2012-07-29,SaigonFlex UC-61,Streetwear
RET-000388,6241,2081,2012-08-14,wrong_size,6,16329.95,4561,2012-07-30,UrbanVN UC-16,Streetwear
RET-000389,6256,671,2012-08-14,late_delivery,1,9815.21,44245,2012-08-01,SaigonFlex UC-36,Streetwear
RET-000390,6276,785,2012-08-23,not_as_described,1,601.49,51343,2012-08-02,HanoiStreet RP-73,Outdoor
RET-000391,6324,797,2012-08-16,defective,2,6489.3,73937,2012-07-29,HanoiStreet RS-01,Outdoor
RET-000392,6350,2241,2012-08-23,defective,1,990.54,27664,2012-07-31,VietMotion RP-38,Outdoor
RET-000394,6374,966,2012-08-18,wrong_size,1,5313.85,35059,2012-07-30,HanoiStreet UC-29,Streetwear
RET-000395,6400,725,2012-08-24,late_delivery,4,5239.97,31717,2012-08-02,HanoiStreet RP-13,Outdoor
RET-000396,6416,2241,2012-08-20,wrong_size,3,2972.02,111502,2012-08-02,VietMotion RP-38,Outdoor
RET-000397,6417,2240,2012-08-18,not_as_described,1,1004.11,111499,2012-08-02,VietMotion RP-37,Outdoor
RET-000398,6437,475,2012-08-24,wrong_size,4,47903.29,103132,2012-07-31,SaigonFlex UM-80,Streetwear
RET-000399,6459,2053,2012-08-25,not_as_described,5,18959.61,119102,2012-08-01,UrbanVN UE-13,Streetwear
RET-000402,6479,671,2012-08-22,defective,2,20593.53,83289,2012-07-30,SaigonFlex UC-36,Streetwear
RET-000403,6482,1425,2012-08-25,wrong_size,1,3243.65,84032,2012-07-30,VietMode RP-17,Outdoor
RET-000404,6482,1426,2012-08-22,changed_mind,1,3489.04,84032,2012-07-30,VietMode RP-18,Outdoor
RET-000405,6520,2280,2012-08-27,not_as_described,6,10689.06,128416,2012-08-01,VietMotion RS-13,Outdoor
RET-000406,6560,767,2012-08-23,wrong_size,1,1124.12,140991,2012-07-31,HanoiStreet RP-55,Outdoor
RET-000409,6616,795,2012-08-23,not_as_described,2,6094.32,136090,2012-08-02,HanoiStreet RP-83,Outdoor
RET-000410,6616,796,2012-08-25,wrong_size,2,6485.78,136090,2012-08-02,HanoiStreet RP-84,Outdoor
RET-000412,6687,2064,2012-08-14,changed_mind,2,12208.45,42866,2012-08-01,UrbanVN UE-24,Streetwear
RET-000413,6694,396,2012-08-24,defective,1,10697.75,12808,2012-08-03,SaigonFlex UM-01,Streetwear
RET-000414,6722,954,2012-08-18,defective,2,16761.48,2553,2012-07-31,HanoiStreet UC-17,Streetwear
RET-000415,6723,1916,2012-08-13,defective,7,25482.28,2989,2012-07-31,UrbanVN MA-09,Casual
RET-000416,6751,1005,2012-08-26,defective,2,2478.8,4726,2012-07-31,HanoiStreet YY-06,GenZ
RET-000417,6752,604,2012-08-16,defective,1,5527.57,4300,2012-08-03,SaigonFlex UC-69,Streetwear
RET-000420,6809,604,2012-08-18,defective,4,22412.82,63779,2012-08-02,SaigonFlex UC-69,Streetwear
RET-000421,6811,2045,2012-08-24,changed_mind,3,14682.27,53783,2012-07-31,UrbanVN UE-05,Streetwear
RET-000422,6825,758,2012-08-17,late_delivery,2,1782.0,54943,2012-08-02,HanoiStreet RP-46,Outdoor
RET-000423,6849,816,2012-08-20,wrong_size,4,15721.97,19935,2012-07-31,HanoiStreet RS-20,Outdoor
RET-000425,6894,514,2012-08-15,wrong_size,1,5185.6,77933,2012-07-30,SaigonFlex UE-02,Streetwear
RET-000426,6910,671,2012-08-19,changed_mind,2,20913.13,27752,2012-08-01,SaigonFlex UC-36,Streetwear
RET-000427,6933,499,2012-08-21,not_as_described,1,10216.51,24823,2012-08-02,SaigonFlex UM-04,Streetwear
RET-000428,6956,1000,2012-08-13,changed_mind,1,1053.82,78418,2012-07-30,HanoiStreet YY-01,GenZ
RET-000431,7024,826,2012-08-19,not_as_described,2,22907.04,156585,2012-08-01,HanoiStreet UM-10,Streetwear
RET-000432,7034,2054,2012-08-11,not_as_described,1,5909.45,118736,2012-07-30,UrbanVN UE-14,Streetwear
RET-000434,7065,826,2012-08-28,changed_mind,6,70296.05,110608,2012-08-01,HanoiStreet UM-10,Streetwear
RET-000436,7188,767,2012-08-15,late_delivery,3,3262.89,137947,2012-08-03,HanoiStreet RP-55,Outdoor
RET-000437,7191,786,2012-08-21,defective,4,2638.85,137957,2012-07-30,HanoiStreet RP-74,Outdoor
RET-000439,7210,2254,2012-08-16,defective,3,1979.18,139180,2012-08-02,VietMotion RP-51,Outdoor
RET-000440,7228,502,2012-08-18,defective,1,12574.33,133909,2012-07-30,SaigonFlex UM-07,Streetwear
RET-000441,7238,2254,2012-08-23,wrong_size,5,3144.8,136737,2012-07-30,VietMotion RP-51,Outdoor
RET-000442,7238,2255,2012-08-24,not_as_described,5,3304.86,136737,2012-07-30,VietMotion RP-52,Outdoor
RET-000443,7244,573,2012-08-30,wrong_size,2,6222.7,147114,2012-08-01,SaigonFlex UC-38,Streetwear
RET-000444,7302,2400,2012-08-21,wrong_size,1,1076.06,57125,2012-08-02,VietMotion YY-09,GenZ
RET-000445,7320,1188,2012-08-12,changed_mind,8,39772.72,42032,2012-08-03,MekongFit UE-24,Streetwear
RET-000447,7341,2054,2012-08-20,defective,1,7082.88,12645,2012-08-03,UrbanVN UE-14,Streetwear
RET-000449,7378,2400,2012-08-14,wrong_size,3,3149.63,15394,2012-08-02,VietMotion YY-09,GenZ
RET-000451,7445,4,2012-08-20,wrong_size,8,69213.2,4039,2012-08-03,DragonWear MA-04,Casual
RET-000452,7503,575,2012-08-23,wrong_size,1,10026.26,39690,2012-08-04,SaigonFlex UC-40,Streetwear
RET-000454,7622,785,2012-08-23,not_as_described,8,5137.74,20389,2012-08-03,HanoiStreet RP-73,Outdoor
RET-000455,7622,786,2012-08-24,wrong_size,2,1410.07,20389,2012-08-03,HanoiStreet RP-74,Outdoor
RET-000456,7622,797,2012-08-30,late_delivery,1,3385.61,20389,2012-08-03,HanoiStreet RS-01,Outdoor
RET-000457,7647,862,2012-08-21,late_delivery,2,3940.39,73114,2012-08-04,HanoiStreet UR-08,Streetwear
RET-000458,7651,2081,2012-08-12,changed_mind,6,14995.37,73381,2012-08-03,UrbanVN UC-16,Streetwear
RET-000459,7663,826,2012-08-29,defective,2,22660.13,75756,2012-08-02,HanoiStreet UM-10,Streetwear
RET-000460,7671,1000,2012-08-24,defective,3,3176.57,99477,2012-07-31,HanoiStreet YY-01,GenZ
RET-000461,7679,2081,2012-08-14,late_delivery,3,7650.42,45861,2012-08-02,UrbanVN UC-16,Streetwear
RET-000463,7714,2064,2012-08-18,defective,2,12098.75,28072,2012-07-31,UrbanVN UE-24,Streetwear
RET-000464,7742,1001,2012-08-15,defective,3,13922.09,24591,2012-08-01,HanoiStreet YY-02,GenZ
RET-000465,7755,396,2012-08-26,changed_mind,2,21377.61,35179,2012-08-01,SaigonFlex UM-01,Streetwear
RET-000466,7755,964,2012-08-25,late_delivery,2,6854.48,35179,2012-08-01,HanoiStreet UC-27,Streetwear
RET-000467,7780,992,2012-08-27,not_as_described,7,21703.34,36683,2012-08-03,HanoiStreet UC-55,Streetwear
RET-000469,7846,2050,2012-08-19,wrong_size,3,18081.52,115828,2012-08-04,UrbanVN UE-10,Streetwear
RET-000470,7846,2153,2012-08-19,not_as_described,8,51115.53,115828,2012-08-04,PhoenixWear UE-06,Streetwear
RET-000473,7900,1963,2012-08-17,defective,4,6117.87,90825,2012-08-04,UrbanVN RP-38,Outdoor
RET-000474,7912,2070,2012-08-13,defective,4,21331.94,117743,2012-08-01,UrbanVN UC-05,Streetwear
RET-000476,7927,895,2012-08-29,late_delivery,2,13002.96,118314,2012-08-04,HanoiStreet UE-04,Streetwear
RET-000477,7931,964,2012-08-16,changed_mind,4,14964.24,118591,2012-08-03,HanoiStreet UC-27,Streetwear
RET-000479,7941,1000,2012-08-22,defective,1,1095.65,119259,2012-08-02,HanoiStreet YY-01,GenZ
RET-000480,7947,826,2012-08-16,wrong_size,1,11978.6,119954,2012-08-03,HanoiStreet UM-10,Streetwear
RET-000481,7969,2380,2012-08-10,wrong_size,3,10957.05,83281,2012-07-31,VietMotion UC-28,Streetwear
RET-000482,7980,681,2012-08-20,changed_mind,5,39837.39,97247,2012-07-31,SaigonFlex UC-46,Streetwear
RET-000483,7980,2400,2012-08-20,not_as_described,6,6567.81,97247,2012-07-31,VietMotion YY-09,GenZ
RET-000484,7990,826,2012-08-16,defective,3,37851.82,81397,2012-08-04,HanoiStreet UM-10,Streetwear
RET-000485,8019,2354,2012-08-28,wrong_size,7,31034.22,94422,2012-08-02,VietMotion UC-02,Streetwear
RET-000486,8027,954,2012-08-21,changed_mind,2,16112.97,78627,2012-07-31,HanoiStreet UC-17,Streetwear
RET-000487,8051,2045,2012-08-21,wrong_size,2,10258.06,128316,2012-08-04,UrbanVN UE-05,Streetwear
RET-000488,8055,1203,2012-08-27,changed_mind,4,14504.51,129043,2012-08-03,MekongFit UC-05,Streetwear
RET-000489,8067,1203,2012-08-18,wrong_size,1,3746.29,130129,2012-07-31,MekongFit UC-05,Streetwear
RET-000490,8073,990,2012-08-19,defective,1,4597.74,123844,2012-08-01,HanoiStreet UC-53,Streetwear
RET-000491,8083,331,2012-08-28,changed_mind,2,19975.82,107170,2012-08-04,LotusWear UE-52,Streetwear
RET-000493,8109,768,2012-08-22,defective,6,6869.2,108349,2012-08-02,HanoiStreet RP-56,Outdoor
RET-000494,8122,767,2012-08-24,defective,1,1035.21,155638,2012-08-01,HanoiStreet RP-55,Outdoor
RET-000495,8122,768,2012-08-13,defective,3,3094.0,155638,2012-08-01,HanoiStreet RP-56,Outdoor
RET-000497,8152,964,2012-08-26,wrong_size,3,10151.33,145698,2012-08-03,HanoiStreet UC-27,Streetwear
RET-000499,8177,1934,2012-08-25,changed_mind,1,1496.51,140797,2012-07-31,UrbanVN RP-09,Outdoor
RET-000500,8237,1934,2012-08-25,wrong_size,1,1415.21,141895,2012-08-02,UrbanVN RP-09,Outdoor
RET-000501,8237,1935,2012-08-20,wrong_size,1,1422.12,141895,2012-08-02,UrbanVN RP-10,Outdoor
RET-000504,8328,2277,2012-08-24,defective,1,3270.73,137463,2012-08-02,VietMotion RS-10,Outdoor
RET-000506,8358,757,2012-08-11,late_delivery,2,1541.3,151142,2012-08-02,HanoiStreet RP-45,Outdoor
RET-000507,8418,472,2012-08-23,wrong_size,1,11760.54,1770,2012-08-05,SaigonFlex UM-77,Streetwear
RET-000508,8426,499,2012-08-10,wrong_size,2,19549.98,48469,2012-08-01,SaigonFlex UM-04,Streetwear
RET-000509,8431,691,2012-08-18,defective,1,4670.56,38727,2012-08-03,SaigonFlex UC-56,Streetwear
RET-000510,8434,2050,2012-08-31,not_as_described,1,5430.35,60475,2012-08-04,UrbanVN UE-10,Streetwear
RET-000511,8478,502,2012-08-25,defective,4,49797.26,36676,2012-08-01,SaigonFlex UM-07,Streetwear
RET-000512,8485,1490,2012-08-19,not_as_described,2,5703.46,33116,2012-08-02,VietMode RP-82,Outdoor
RET-000513,8521,1182,2012-08-11,defective,3,6336.06,125628,2012-08-02,MekongFit UE-18,Streetwear
RET-000514,8522,481,2012-08-17,wrong_size,2,17844.3,125704,2012-08-01,SaigonFlex UM-86,Streetwear
RET-000515,8523,573,2012-08-19,defective,3,9722.49,129049,2012-08-04,SaigonFlex UC-38,Streetwear
RET-000516,8529,645,2012-08-25,late_delivery,3,23204.04,123542,2012-08-04,SaigonFlex UC-10,Streetwear
RET-000519,8541,1859,2012-08-24,changed_mind,1,1642.89,107804,2012-08-05,SaigonCore YY-54,GenZ
RET-000520,8571,1182,2012-08-27,defective,6,10963.52,134048,2012-08-05,MekongFit UE-18,Streetwear
RET-000521,8626,631,2012-08-31,defective,2,8077.15,60752,2012-08-03,SaigonFlex UC-96,Streetwear
RET-000522,8628,437,2012-08-22,not_as_described,6,50627.12,64028,2012-08-06,SaigonFlex UM-42,Streetwear
RET-000524,8676,1847,2012-08-23,not_as_described,2,3046.52,84190,2012-08-02,SaigonCore YY-42,GenZ
RET-000525,8681,467,2012-08-11,wrong_size,4,43794.76,82944,2012-08-03,SaigonFlex UM-72,Streetwear
RET-000527,8705,2352,2012-08-15,changed_mind,1,4251.78,106755,2012-08-04,VietMotion UE-26,Streetwear
RET-000530,8737,31,2012-08-18,changed_mind,2,16378.62,147199,2012-08-02,DragonWear MA-31,Casual
RET-000531,8739,2269,2012-08-15,wrong_size,1,3300.89,150517,2012-08-05,VietMotion RS-02,Outdoor
RET-000533,8801,671,2012-08-29,changed_mind,5,48543.64,123534,2012-08-03,SaigonFlex UC-36,Streetwear
RET-000534,8844,2254,2012-08-23,not_as_described,3,2150.89,6934,2012-08-07,VietMotion RP-51,Outdoor
RET-000535,8844,2255,2012-08-30,changed_mind,3,1894.79,6934,2012-08-07,VietMotion RP-52,Outdoor
RET-000536,8875,2251,2012-09-05,changed_mind,2,2803.24,21209,2012-08-09,VietMotion RP-48,Outdoor
RET-000537,8880,1046,2012-08-29,late_delivery,1,1090.97,18341,2012-08-06,MekongFit MA-04,Casual
RET-000538,8887,2374,2012-08-28,not_as_described,1,6616.25,74220,2012-08-05,VietMotion UC-22,Streetwear
RET-000540,8933,445,2012-09-01,not_as_described,4,42655.54,119667,2012-08-06,SaigonFlex UM-50,Streetwear
RET-000541,8954,2359,2012-08-22,changed_mind,1,5262.06,127086,2012-08-06,VietMotion UC-07,Streetwear
RET-000542,8961,2269,2012-08-27,changed_mind,2,6989.26,154940,2012-08-05,VietMotion RS-02,Outdoor
RET-000543,9009,2053,2012-08-25,wrong_size,4,15529.84,11094,2012-08-06,UrbanVN UE-13,Streetwear
RET-000544,9012,989,2012-08-27,wrong_size,1,4962.22,11774,2012-08-06,HanoiStreet UC-52,Streetwear
RET-000545,9016,467,2012-08-12,defective,5,49945.74,15270,2012-08-06,SaigonFlex UM-72,Streetwear
RET-000546,9018,992,2012-09-04,not_as_described,2,6084.44,1422,2012-08-07,HanoiStreet UC-55,Streetwear
RET-000547,9026,981,2012-08-31,defective,1,1899.74,5220,2012-08-08,HanoiStreet UC-44,Streetwear
RET-000548,9068,1173,2012-08-27,wrong_size,1,5725.97,63150,2012-08-06,MekongFit UE-09,Streetwear
RET-000551,9082,725,2012-08-31,wrong_size,2,2265.84,71551,2012-08-07,HanoiStreet RP-13,Outdoor
RET-000553,9113,725,2012-08-26,defective,4,5304.64,28942,2012-08-07,HanoiStreet RP-13,Outdoor
RET-000554,9113,726,2012-08-31,wrong_size,7,8608.31,28942,2012-08-07,HanoiStreet RP-14,Outdoor
RET-000555,9129,2396,2012-08-29,defective,2,2235.39,31896,2012-08-08,VietMotion YY-05,GenZ
RET-000556,9141,1847,2012-08-26,changed_mind,2,2762.54,115748,2012-08-09,SaigonCore YY-42,GenZ
RET-000557,9171,964,2012-08-27,changed_mind,1,3375.84,47434,2012-08-08,HanoiStreet UC-27,Streetwear
RET-000558,9186,2277,2012-08-26,defective,1,2977.18,112693,2012-08-06,VietMotion RS-10,Outdoor
RET-000559,9201,826,2012-09-01,defective,4,46123.59,129761,2012-08-10,HanoiStreet UM-10,Streetwear
RET-000562,9262,2253,2012-08-20,changed_mind,3,4647.15,136344,2012-08-10,VietMotion RP-50,Outdoor
RET-000564,9283,940,2012-08-30,wrong_size,2,15634.53,43236,2012-08-08,HanoiStreet UC-03,Streetwear
RET-000565,9287,2199,2012-08-18,changed_mind,2,4730.27,11732,2012-08-09,VietMotion MA-13,Casual
RET-000566,9351,739,2012-08-25,defective,1,1867.27,32851,2012-08-10,HanoiStreet RP-27,Outdoor
RET-000567,9351,740,2012-09-06,defective,3,5725.91,32851,2012-08-10,HanoiStreet RP-28,Outdoor
RET-000568,9354,638,2012-08-18,defective,1,10882.16,117035,2012-08-11,SaigonFlex UC-03,Streetwear
RET-000569,9374,1213,2012-08-20,late_delivery,3,17302.41,100700,2012-08-10,MekongFit UC-15,Streetwear
RET-000570,9386,2204,2012-09-03,wrong_size,2,3500.15,123936,2012-08-10,VietMotion RP-01,Outdoor
RET-000571,9387,2205,2012-08-20,wrong_size,2,3103.29,123934,2012-08-08,VietMotion RP-02,Outdoor
RET-000572,9389,2371,2012-08-24,not_as_described,1,6264.16,125064,2012-08-09,VietMotion UC-19,Streetwear
RET-000573,9393,1188,2012-08-26,late_delivery,4,21728.1,125964,2012-08-08,MekongFit UE-24,Streetwear
RET-000574,9409,2254,2012-08-21,defective,2,1227.23,145207,2012-08-11,VietMotion RP-51,Outdoor
RET-000575,9440,676,2012-08-23,not_as_described,8,74849.94,136109,2012-08-11,SaigonFlex UC-41,Streetwear
RET-000576,9447,758,2012-08-25,late_delivery,1,786.93,148861,2012-08-11,HanoiStreet RP-46,Outdoor
RET-000577,9451,2269,2012-08-30,wrong_size,3,11727.9,153790,2012-08-09,VietMotion RS-02,Outdoor
RET-000578,9463,2241,2012-08-26,changed_mind,2,2056.98,41157,2012-08-08,VietMotion RP-38,Outdoor
RET-000579,9471,826,2012-09-05,wrong_size,5,60058.7,16844,2012-08-12,HanoiStreet UM-10,Streetwear
RET-000580,9472,2250,2012-08-31,not_as_described,1,1505.47,377,2012-08-11,VietMotion RP-47,Outdoor
RET-000581,9472,2251,2012-08-24,changed_mind,6,8275.13,377,2012-08-11,VietMotion RP-48,Outdoor
RET-000583,9551,475,2012-08-26,changed_mind,5,55186.39,117549,2012-08-11,SaigonFlex UM-80,Streetwear
RET-000584,9588,915,2012-08-19,defective,2,12985.01,155690,2012-08-08,HanoiStreet UE-24,Streetwear
RET-000586,9618,1765,2012-08-17,wrong_size,2,4294.24,136264,2012-08-08,SaigonCore UR-11,Streetwear
